no	date	place	latitude	longitude	deep	mag	intensity	name
52	2011/04/08 09:28:52.2	宮城県沖	38°25.0′N	141°59.0′E	60km	Ｍ4.2	２
53	2011/04/08 09:11:16.5	岩手県沖	39°10.5′N	142°21.9′E	27km	Ｍ4.0	１
54	2011/04/08 08:39:27.3	宮城県沖	38°54.7′N	141°54.6′E	55km	Ｍ4.1	３
55	2011/04/08 07:02:15.4	三陸沖	39°06.2′N	143°01.3′E	8km	Ｍ5.0	２
56	2011/04/08 06:55:26.8	宮城県沖	38°24.0′N	141°54.7′E	58km	Ｍ4.1	１
57	2011/04/08 05:47:12.9	福島県沖	37°06.4′N	141°06.1′E	53km	Ｍ4.3	３
58	2011/04/08 05:17:39.0	福島県沖	37°30.6′N	141°28.1′E	42km	Ｍ4.1	２
59	2011/04/08 04:53:09.3	宮城県沖	38°13.6′N	141°52.8′E	63km	Ｍ4.0	１
60	2011/04/08 04:43:01.5	宮城県沖	38°14.7′N	141°51.0′E	55km	Ｍ4.0	１
61	2011/04/08 04:34:00.9	宮城県沖	38°24.5′N	142°19.0′E	32km	Ｍ4.0	１
62	2011/04/08 04:14:18.4	宮城県沖	38°16.3′N	141°50.2′E	59km	Ｍ4.1	１
63	2011/04/08 04:11:10.3	福島県沖	36°42.9′N	142°10.7′E	29km	Ｍ4.5	１
64	2011/04/08 04:01:01.7	宮城県沖	38°30.0′N	142°05.4′E	36km	Ｍ4.0	１
65	2011/04/08 03:09:59.5	宮城県沖	38°25.5′N	141°52.0′E	52km	Ｍ4.0	１
66	2011/04/08 02:42:18.7	宮城県沖	38°13.8′N	141°54.7′E	59km	Ｍ4.1	１
67	2011/04/08 02:24:51.7	宮城県沖	38°24.9′N	141°52.2′E	57km	Ｍ4.2	１
68	2011/04/08 02:11:46.0	宮城県沖	38°23.2′N	141°52.7′E	53km	Ｍ4.2	２
69	2011/04/08 01:40:07.1	宮城県沖	38°24.3′N	141°59.7′E	57km	Ｍ4.0	２
70	2011/04/08 00:31:29.3	宮城県沖	38°18.8′N	141°53.9′E	58km	Ｍ4.2	２
71	2011/04/08 00:25:13.2	宮城県沖	38°12.2′N	141°51.1′E	63km	Ｍ4.5	２
72	2011/04/08 00:14:58.3	宮城県沖	38°14.8′N	141°48.4′E	58km	Ｍ4.2	１
73	2011/04/08 00:06:47.9	宮城県沖	38°23.0′N	141°51.0′E	64km	Ｍ4.3	２
74	2011/04/08 00:01:04.4	宮城県沖	38°17.8′N	141°52.0′E	63km	Ｍ4.4	２
1	2011/04/07 23:58:19.5	宮城県沖	38°19.3′N	141°53.4′E	64km	Ｍ4.0	１
2	2011/04/07 23:53:13.8	宮城県沖	38°21.5′N	141°54.2′E	59km	Ｍ4.6	２
3	2011/04/07 23:51:38.8	宮城県沖	38°22.9′N	141°51.5′E	60km	Ｍ4.2	２
4	2011/04/07 23:49:35.1	宮城県沖	38°08.5′N	141°49.0′E	59km	Ｍ4.6	３
5	2011/04/07 23:47:23.3	宮城県沖	38°18.1′N	141°55.2′E	58km	Ｍ4.8	２
6	2011/04/07 23:46:25.3	宮城県沖	38°15.2′N	141°50.4′E	57km	Ｍ4.2	２
7	2011/04/07 23:41:22.5	宮城県沖	38°15.6′N	141°51.8′E	61km	Ｍ4.1	１
8	2011/04/07 23:40:24.0	宮城県沖	38°14.2′N	141°53.9′E	65km	Ｍ4.7	２
9	2011/04/07 23:38:19.8	宮城県沖	38°20.9′N	141°53.0′E	63km	Ｍ4.2	１
10	2011/04/07 23:37:52.9	宮城県沖	38°26.9′N	141°57.1′E	57km	Ｍ4.5	２
11	2011/04/07 23:36:40.4	宮城県沖	38°22.5′N	141°55.3′E	58km	Ｍ4.5	２
12	2011/04/07 23:32:43.4	宮城県沖	38°12.2′N	141°55.2′E	66km	Ｍ7.2	６強
13	2011/04/07 21:10:32.6	宮城県沖	38°27.1′N	142°13.7′E	28km	Ｍ4.0	１
14	2011/04/07 20:48:21.1	岩手県沖	39°06.4′N	142°22.2′E	31km	Ｍ4.4	２
15	2011/04/07 20:47:24.8	宮城県沖	38°20.2′N	142°05.0′E	32km	Ｍ4.0	１
16	2011/04/07 20:36:02.5	千葉県東方沖	35°51.9′N	140°51.0′E	38km	Ｍ4.1	１
17	2011/04/07 17:25:03.7	福島県沖	37°37.9′N	141°53.4′E	24km	Ｍ4.3	１
18	2011/04/07 15:47:59.0	福島県沖	37°27.2′N	141°42.2′E	26km	Ｍ4.1	１
19	2011/04/07 15:34:21.0	宮城県沖	37°50.8′N	142°31.8′E	16km	Ｍ4.4	２
20	2011/04/07 11:40:46.6	茨城県沖	36°32.4′N	140°53.4′E	51km	Ｍ4.9	４
21	2011/04/07 08:49:30.9	福島県沖	37°22.5′N	141°33.6′E	32km	Ｍ4.2	２
22	2011/04/07 07:25:35.4	宮城県沖	37°54.7′N	141°39.9′E	48km	Ｍ4.2	２
23	2011/04/07 04:20:11.7	三陸沖	39°19.6′N	143°53.8′E	0km	Ｍ4.9	１
24	2011/04/07 01:25:39.5	宮城県沖	38°23.2′N	142°08.6′E	39km	Ｍ4.5	３
25	2011/04/06 22:54:51.1	福島県沖	37°38.0′N	141°34.3′E	46km	Ｍ5.3	４
26	2011/04/06 21:56:50.4	茨城県北部	36°44.0′N	140°36.1′E	7km	Ｍ4.9	４
27	2011/04/06 19:09:24.7	茨城県南部	35°53.2′N	140°42.8′E	18km	Ｍ4.1	３
28	2011/04/06 16:54:17.4	宮城県沖	38°36.3′N	142°09.4′E	39km	Ｍ4.0	１
29	2011/04/06 16:12:58.5	福島県沖	37°21.9′N	141°49.5′E	40km	Ｍ4.0	１
30	2011/04/06 15:14:24.9	岩手県沖	39°33.4′N	142°44.9′E	17km	Ｍ4.4	１
31	2011/04/06 15:06:54.1	福島県沖	37°19.2′N	142°29.6′E	0km	Ｍ4.8	１
32	2011/04/06 14:54:22.1	宮城県沖	38°23.9′N	142°17.7′E	31km	Ｍ4.5	２
33	2011/04/06 14:31:22.5	宮城県沖	38°15.2′N	141°46.9′E	50km	Ｍ4.1	１
34	2011/04/06 07:54:26.4	岩手県沖	39°11.4′N	142°24.2′E	32km	Ｍ4.2	１
35	2011/04/06 07:01:58.2	宮城県沖	38°24.0′N	142°18.6′E	27km	Ｍ5.0	３
36	2011/04/06 06:23:59.8	茨城県沖	36°18.5′N	140°56.5′E	41km	Ｍ4.4	３
37	2011/04/06 04:43:39.0	岩手県沖	39°43.9′N	142°15.2′E	44km	Ｍ4.3	２
38	2011/04/06 04:11:44.1	宮城県沖	38°36.4′N	142°24.3′E	33km	Ｍ4.2	１
39	2011/04/06 00:01:23.8	岩手県沖	39°16.9′N	142°14.7′E	43km	Ｍ4.2	２
40	2011/04/05 23:41:38.3	千葉県東方沖	35°42.2′N	140°59.1′E	10km	Ｍ4.6	３
41	2011/04/05 20:00:00.4	宮城県沖	38°24.9′N	142°13.1′E	36km	Ｍ4.0	１
42	2011/04/05 18:08:49.2	茨城県北部	36°48.4′N	140°33.9′E	7km	Ｍ4.4	３
43	2011/04/05 15:34:10.1	福島県沖	37°00.1′N	141°10.3′E	32km	Ｍ4.0	２
44	2011/04/05 13:25:27.7	宮城県沖	38°53.9′N	142°32.7′E	42km	Ｍ4.6	３
45	2011/04/05 11:57:14.3	宮城県沖	38°11.4′N	141°41.7′E	58km	Ｍ4.1	２
46	2011/04/05 10:29:10.8	岩手県沖	39°40.3′N	142°08.4′E	48km	Ｍ4.7	３
47	2011/04/05 06:52:55.9	宮城県沖	38°18.7′N	141°51.8′E	49km	Ｍ4.1	２
48	2011/04/05 05:43:57.0	茨城県沖	36°18.1′N	140°54.9′E	41km	Ｍ4.3	４
49	2011/04/05 00:47:05.6	福島県沖	37°35.8′N	141°29.5′E	47km	Ｍ4.0	２
50	2011/04/04 22:11:27.0	三陸沖	39°07.7′N	142°57.8′E	21km	Ｍ4.8	１
51	2011/04/04 20:46:24.9	茨城県南部	36°08.1′N	140°00.7′E	49km	Ｍ4.1	３
52	2011/04/04 19:37:25.8	宮城県沖	38°09.3′N	141°41.4′E	50km	Ｍ4.2	２
53	2011/04/04 18:39:08.1	福島県沖	37°04.4′N	142°00.9′E	29km	Ｍ5.2	１
54	2011/04/04 18:29:29.1	福島県沖	37°13.0′N	141°17.7′E	35km	Ｍ4.0	２
55	2011/04/04 17:50:08.3	宮城県沖	37°50.3′N	142°32.4′E	43km	Ｍ4.3	２
56	2011/04/04 17:42:30.0	宮城県沖	37°48.6′N	142°32.6′E	38km	Ｍ4.8	３
57	2011/04/04 17:38:21.5	宮城県沖	37°48.7′N	142°34.5′E	40km	Ｍ5.0	２
58	2011/04/04 17:10:31.5	宮城県沖	37°48.6′N	142°32.0′E	37km	Ｍ4.2	２
59	2011/04/04 16:44:00.8	宮城県沖	38°20.0′N	142°06.8′E	41km	Ｍ4.1	２
60	2011/04/04 15:12:51.5	三陸沖	39°06.9′N	143°32.9′E	6km	Ｍ4.4	１
61	2011/04/04 13:43:46.4	茨城県北部	36°53.9′N	140°38.3′E	5km	Ｍ4.3	２
62	2011/04/04 13:30:06.9	千葉県東方沖	35°19.5′N	141°10.4′E	37km	Ｍ4.3	１
63	2011/04/04 08:54:25.9	三陸沖	39°37.3′N	143°06.8′E	21km	Ｍ4.7	２
64	2011/04/03 23:55:27.4	宮城県沖	37°51.8′N	142°09.6′E	36km	Ｍ4.5	２
65	2011/04/03 23:53:23.7	宮城県沖	37°52.1′N	142°07.8′E	40km	Ｍ4.9	３
66	2011/04/03 22:18:02.6	福島県沖	36°44.2′N	142°19.3′E	15km	Ｍ4.9	２
67	2011/04/03 21:57:39.2	福島県沖	37°15.8′N	141°24.1′E	48km	Ｍ4.6	４
68	2011/04/03 20:57:14.2	茨城県沖	35°54.8′N	141°03.0′E	30km	Ｍ4.1	２
69	2011/04/03 19:40:35.9	岩手県沖	39°06.1′N	142°23.8′E	33km	Ｍ4.0	１
70	2011/04/03 18:35:54.1	福島県沖	37°13.7′N	141°14.6′E	50km	Ｍ4.0	２
71	2011/04/03 17:42:05.5	宮城県沖	38°28.7′N	142°05.3′E	34km	Ｍ4.1	２
72	2011/04/03 16:53:07.2	福島県沖	37°40.7′N	141°35.9′E	46km	Ｍ4.3	２
73	2011/04/03 16:51:02.6	茨城県沖	36°00.1′N	141°46.3′E	35km	Ｍ4.4	１
74	2011/04/03 16:38:45.1	福島県沖	37°37.5′N	141°39.0′E	47km	Ｍ5.4	４
75	2011/04/03 12:39:44.6	宮城県沖	38°17.8′N	142°07.1′E	41km	Ｍ4.1	２
76	2011/04/03 12:09:06.1	福島県沖	36°49.2′N	142°14.8′E	20km	Ｍ5.1	２
77	2011/04/03 11:49:29.6	茨城県南部	36°11.7′N	139°58.4′E	53km	Ｍ4.2	３
