no	date	place	latitude	longitude	deep	mag	intensity	name
50	1923/09/07 23:46:25.6	千葉県北西部	35°29.7′N	140°05.9′E	48km	Ｍ4.6	１
51	1923/09/07 23:30:15.0	神奈川県西部	35°37.1′N	139°11.5′E	0km	Ｍ5.2	３
52	1923/09/07 20:31:16.5	相模湾	35°07.7′N	139°10.1′E	0km	Ｍ4.4	１
53	1923/09/07 12:58:57.8	千葉県北西部	35°59.4′N	139°52.8′E	68km	Ｍ4.1	１
54	1923/09/07 00:13:29.5	神奈川県西部	35°25.7′N	139°17.0′E	23km	Ｍ4.3	１
55	1923/09/06 20:14:23.0	神奈川県西部	35°16.1′N	139°06.6′E	21km	Ｍ4.5	１
56	1923/09/06 18:02:37.0	神奈川県西部	35°24.1′N	139°09.2′E	0km	Ｍ4.0	１
57	1923/09/06 04:59:59.4	神奈川県西部	35°25.8′N	139°08.1′E	14km	Ｍ4.5	１
58	1923/09/06 03:46:12.7	千葉県北東部	35°33.1′N	140°27.4′E	35km	Ｍ4.9	１
59	1923/09/06 03:29:44.8	千葉県北西部	35°45.2′N	140°19.2′E	48km	Ｍ5.8	２
60	1923/09/05 20:12:48.7	茨城県南部	35°45.4′N	140°50.8′E	53km	Ｍ5.2	１
61	1923/09/05 18:34:16.9	千葉県南東沖	34°48.4′N	140°00.2′E	8km	Ｍ5.1	１
62	1923/09/05 16:57:25.8	神奈川県西部	35°22.8′N	139°06.7′E	14km	Ｍ4.0	１
63	1923/09/05 12:47:09.5	千葉県南部	35°23.4′N	140°02.1′E	22km	Ｍ4.0	１
64	1923/09/05 07:22:51.0	相模湾	35°14.7′N	139°20.3′E	112km	Ｍ5.5	１
65	1923/09/05 05:24:10.7	千葉県東方沖	35°24.3′N	140°25.0′E	9km	Ｍ4.5	１
66	1923/09/05 03:15:16.4	東京湾	35°14.4′N	139°46.7′E	21km	Ｍ4.7	１
67	1923/09/05 00:24:45.5	山梨県東部・富士五湖	35°38.3′N	139°07.9′E	14km	Ｍ4.6	３
68	1923/09/04 23:29:09.1	神奈川県西部	35°26.5′N	139°12.3′E	33km	Ｍ4.0	１
69	1923/09/04 22:51:35.4	千葉県南部	35°25.7′N	140°04.9′E	24km	Ｍ4.4	１
70	1923/09/04 19:10:39.6	千葉県東方沖	35°24.7′N	140°31.6′E	12km	Ｍ4.6	１
71	1923/09/04 18:49:27.4	山梨県東部・富士五湖	35°49.1′N	138°53.8′E	0km	Ｍ4.3	１
72	1923/09/04 15:48:06.3	神奈川県東部	35°34.8′N	139°35.5′E	0km	Ｍ4.1	１
73	1923/09/04 13:00:34.4	茨城県北部	36°48.0′N	140°33.4′E	73km	Ｍ5.0	１
74	1923/09/03 23:52:02.6	神奈川県東部	35°30.4′N	139°38.4′E	59km	Ｍ4.4	１
75	1923/09/03 23:30:37.3	静岡県東部	35°21.8′N	138°52.1′E	14km	Ｍ5.5	３
76	1923/09/03 22:28:49.5	神奈川県西部	35°25.7′N	139°10.6′E	14km	Ｍ4.7	３
77	1923/09/03 18:23:40.7	千葉県南部	35°15.6′N	140°19.5′E	35km	Ｍ4.7	１
78	1923/09/03 17:13:47.1	神奈川県西部	35°28.2′N	139°08.3′E	24km	Ｍ5.1	３
79	1923/09/03 15:44:40.3	埼玉県秩父地方	35°53.0′N	138°52.8′E	1km	Ｍ4.3	１
80	1923/09/03 15:02:03.5	神奈川県西部	35°31.7′N	139°14.7′E	37km	Ｍ4.5	３
81	1923/09/03 14:53:27.5	千葉県南部	35°23.8′N	139°57.2′E	53km	Ｍ4.1	１
82	1923/09/03 10:47:12.0	千葉県南部	35°24.0′N	140°04.4′E	22km	Ｍ5.6	３
83	1923/09/03 09:40:11.5	東京湾	35°02.6′N	139°41.1′E	23km	Ｍ5.3	３
84	1923/09/03 09:09:26.3	千葉県東方沖	35°30.1′N	140°30.4′E	55km	Ｍ5.6	２
85	1923/09/03 07:49:31.0	神奈川県東部	35°21.2′N	139°35.0′E	44km	Ｍ4.0	１
86	1923/09/03 06:37:52.9	千葉県北西部	35°36.8′N	140°19.1′E	3km	Ｍ4.3	１
87	1923/09/03 06:01:38.3	千葉県東方沖	35°17.9′N	140°47.7′E	3km	Ｍ5.0	１
88	1923/09/03 03:22:31.8	千葉県北東部	35°26.4′N	140°15.8′E	16km	Ｍ4.4	１
89	1923/09/03 03:21:30.3	千葉県南部	35°14.8′N	140°16.0′E	22km	Ｍ4.3	１
90	1923/09/03 02:15:28.4	千葉県北西部	35°25.1′N	140°06.8′E	12km	Ｍ4.5	１
91	1923/09/03 01:36:17.2	千葉県北西部	35°28.0′N	140°08.6′E	9km	Ｍ4.1	１
92	1923/09/03 01:07:05.8	茨城県南部	36°10.3′N	140°30.3′E	48km	Ｍ4.2	１
93	1923/09/03 00:36:29.7	千葉県北東部	35°21.5′N	140°15.3′E	42km	Ｍ4.4	１
1	1923/09/02 23:16:28.9	神奈川県西部	35°22.5′N	139°04.2′E	0km	Ｍ6.2	４
2	1923/09/02 22:52:56.2	千葉県東方沖	35°36.3′N	140°36.6′E	43km	Ｍ4.7	１
3	1923/09/02 22:09:11.1	静岡県伊豆地方	34°56.2′N	138°50.5′E	24km	Ｍ6.5	５
4	1923/09/02 21:07:47.3	千葉県北西部	35°31.9′N	140°13.7′E	29km	Ｍ4.1	１
5	1923/09/02 20:43:40.2	埼玉県北部	36°05.8′N	139°40.2′E	40km	Ｍ4.0	１
6	1923/09/02 20:11:22.8	神奈川県東部	35°23.7′N	139°29.7′E	68km	Ｍ4.5	１
7	1923/09/02 19:55:08.2	相模湾	35°16.0′N	139°33.4′E	37km	Ｍ4.3	１
8	1923/09/02 19:42:16.5	茨城県沖	36°29.4′N	140°46.0′E	13km	Ｍ4.2	１
9	1923/09/02 19:21:07.7	神奈川県西部	35°35.3′N	139°20.0′E	0km	Ｍ4.5	１
